Date,DJI,Gold,USD/JPY,,,,,
2015/4/15,18112.61,1201.50,119.46,,,,,
2015/4/16,18105.77,1198.00,119.14,,,,,
2015/4/17,17826.30,1202.90,119.04,,,,,
2015/4/20,18034.93,1193.50,118.82,,,,,
2015/4/21,17949.59,1202.90,119.20,,,,,
2015/4/22,18038.27,1186.90,119.63,,,,,
2015/4/23,18058.69,1194.40,119.95,,,,,
2015/4/24,18080.14,1175.20,119.57,,,,,
2015/4/27,18037.97,1203.30,118.93,,,,,
2015/4/28,18110.14,1214.00,119.13,,,,,
2015/4/29,18035.53,1209.80,118.82,,,,,
2015/4/30,17840.52,1182.40,118.97,,,,,
2015/5/1,18024.06,1174.50,119.45,,,,,
2015/5/4,18070.40,1186.80,120.14,,,,,
2015/5/5,17928.20,1193.20,120.10,,,,,
2015/5/6,17841.98,1190.30,119.92,,,,,
2015/5/7,17924.06,1182.40,119.40,,,,,
2015/5/8,18191.11,1189.10,119.71,,,,,
2015/5/11,18105.17,1183.20,119.78,,,,,
2015/5/12,18068.23,1192.60,120.13,,,,,
2015/5/13,18060.49,1218.40,119.83,,,,,
2015/5/14,18252.24,1225.40,119.16,,,,,
2015/5/15,18272.56,1225.50,119.19,,,,,
2015/5/18,18298.88,1227.80,119.33,,,,,
2015/5/19,18312.39,1206.90,119.90,,,,,
2015/5/20,18285.40,1208.90,120.65,,,,,
2015/5/21,18285.74,1204.40,121.21,,,,,
2015/5/22,18232.02,1204.30,121.04,,,,,
2015/5/26,18041.54,1187.20,121.60,,,,,
2015/5/27,18162.99,1185.90,122.99,,,,,
2015/5/28,18126.12,1188.10,123.74,,,,,
2015/5/29,18010.68,1189.40,123.82,,,,,
2015/6/1,18040.37,1188.30,124.19,,,,,
2015/6/2,18011.94,1194.10,124.85,,,,,
2015/6/3,18076.27,1184.70,124.04,,,,,
2015/6/4,17905.58,1174.90,124.30,,,,,
2015/6/5,17849.46,1167.80,124.38,,,,,
2015/6/8,17766.55,1173.20,125.63,,,,,
2015/6/9,17764.04,1177.30,124.56,,,,,
2015/6/10,18000.40,1186.10,124.34,,,,,
2015/6/11,18039.37,1179.90,122.87,,,,,
2015/6/12,17898.84,1178.80,123.58,,,,,
2015/6/15,17791.17,1185.30,123.29,,,,,
2015/6/16,17904.48,1180.50,123.42,,,,,
2015/6/17,17935.74,1176.40,123.44,,,,,
2015/6/18,18115.84,1201.50,123.53,,,,,
2015/6/19,18015.95,1201.50,123.00,,,,,
2015/6/22,18119.78,1183.70,122.75,,,,,
2015/6/23,18144.07,1176.20,123.38,,,,,
2015/6/24,17966.07,1172.60,123.86,,,,,
2015/6/25,17890.36,1171.50,123.85,,,,,
2015/6/26,17946.68,1172.90,123.60,,,,,
2015/6/29,17596.35,1178.50,122.61,,,,,
2015/6/30,17619.51,1171.50,122.67,,,,,
2015/7/1,17757.91,1169.00,122.39,,,,,
2015/7/2,17730.11,1163.00,123.32,,,,,
2015/7/6,17683.58,1172.90,122.41,,,,,
2015/7/7,17776.91,1152.40,122.61,,,,,
2015/7/8,17515.42,1163.30,122.49,,,,,
2015/7/9,17548.62,1159.00,120.86,,,,,
2015/7/10,17760.41,1157.70,121.70,,,,,
2015/7/13,17977.68,1155.20,122.50,,,,,
2015/7/14,18053.58,1153.30,123.57,,,,,
2015/7/15,18050.17,1147.20,123.32,,,,,
2015/7/16,18120.25,1143.80,123.87,,,,,
2015/7/17,18086.45,1131.80,124.15,,,,,
2015/7/20,18100.41,1106.70,124.14,,,,,
2015/7/21,17919.29,1103.40,124.29,,,,,
2015/7/22,17851.04,1091.40,123.86,,,,,
2015/7/23,17731.92,1094.00,124.07,,,,,
2015/7/24,17568.53,1085.60,123.88,,,,,
2015/7/27,17440.59,1096.50,123.76,,,,,
2015/7/28,17630.27,1096.30,123.24,,,,,
2015/7/29,17751.39,1092.70,123.58,,,,,
2015/7/30,17745.98,1088.40,123.94,,,,,
2015/7/31,17689.86,1094.90,124.07,,,,,
2015/8/3,17598.20,1089.40,124.04,,,,,
2015/8/4,17550.69,1090.70,123.95,,,,,
2015/8/5,17540.47,1085.70,124.27,,,,,
2015/8/6,17419.75,1090.20,124.73,,,,,
2015/8/7,17373.38,1094.10,124.73,,,,,
2015/8/10,17615.17,1104.20,124.30,,,,,
2015/8/11,17402.84,1107.60,124.61,,,,,
2015/8/12,17402.51,1123.20,125.07,,,,,
2015/8/13,17408.25,1115.70,124.25,,,,,
2015/8/14,17477.40,1112.90,124.36,,,,,
2015/8/17,17545.18,1118.60,124.35,,,,,
2015/8/18,17511.34,1117.10,124.44,,,,,
2015/8/19,17348.73,1128.10,124.37,,,,,
2015/8/20,16990.69,1153.00,123.90,,,,,
2015/8/21,16459.75,1159.60,123.42,,,,,
2015/8/24,15871.35,1153.40,121.73,,,,,
2015/8/25,15666.44,1138.20,118.88,,,,,
2015/8/26,16285.51,1124.60,118.54,,,,,
2015/8/27,16654.77,1122.40,120.06,,,,,
2015/8/28,16643.01,1133.10,121.00,,,,,
2015/8/31,16528.03,1131.60,121.29,,,,,
2015/9/1,16058.35,1138.70,121.09,,,,,
2015/9/2,16351.38,1132.50,119.71,,,,,
2015/9/3,16374.76,1123.70,120.58,,,,,
2015/9/4,16102.38,1120.60,120.06,,,,,
2015/9/8,16492.68,1120.40,119.40,,,,,
2015/9/9,16253.57,1102.20,120.09,,,,,
2015/9/10,16330.40,1109.50,120.28,,,,,
2015/9/11,16433.09,1103.50,120.62,,,,,
2015/9/14,16370.96,1107.70,120.80,,,,,
2015/9/15,16599.85,1102.80,120.36,,,,,
2015/9/16,16739.95,1119.20,120.43,,,,,
2015/9/17,16674.74,1117.30,120.52,,,,,
2015/9/18,16384.58,1138.10,120.05,,,,,
2015/9/21,16510.19,1133.10,120.00,,,,,
2015/9/22,16330.47,1125.00,120.50,,,,,
2015/9/23,16279.89,1131.60,120.08,,,,,
2015/9/24,16201.32,1153.80,120.20,,,,,
2015/9/25,16314.67,1146.00,120.24,,,,,
2015/9/28,16001.89,1132.00,120.37,,,,,
2015/9/29,16049.13,1127.10,119.84,,,,,
2015/9/30,16284.70,1115.50,119.86,,,,,
2015/10/1,16272.01,1114.20,119.86,,,,,
2015/10/2,16472.37,1137.10,119.81,,,,,
2015/10/5,16776.43,1138.10,120.00,,,,,
2015/10/6,16790.19,1146.80,120.46,,,,,
2015/10/7,16912.29,1149.00,120.24,,,,,
2015/10/8,17050.75,1144.70,119.92,,,,,
2015/10/9,17084.49,1156.30,119.93,,,,,
2015/10/12,17131.86,1164.90,120.18,,,,,
2015/10/13,17081.89,1165.80,120.01,,,,,
2015/10/14,16924.75,1180.10,119.72,,,,,
2015/10/15,17141.75,1187.90,118.83,,,,,
2015/10/16,17215.97,1183.60,119.05,,,,,
2015/10/19,17230.54,1173.30,119.27,,,,,
2015/10/20,17217.11,1178.00,119.50,,,,,
2015/10/21,17168.61,1167.60,119.78,,,,,
2015/10/22,17489.16,1166.60,119.84,,,,,
2015/10/23,17646.70,1163.30,120.86,,,,,
2015/10/26,17623.05,1167.00,121.30,,,,,
2015/10/27,17581.43,1166.80,120.95,,,,,
2015/10/28,17779.52,1177.10,120.48,,,,,
2015/10/29,17755.80,1147.20,120.86,,,,,
2015/10/30,17663.54,1141.50,121.00,,,,,
2015/11/2,17828.76,1135.80,120.50,,,,,
2015/11/3,17918.15,1114.20,120.79,,,,,
2015/11/4,17867.58,1106.50,121.10,,,,,
2015/11/5,17863.43,1104.40,121.49,,,,,
2015/11/6,17910.33,1087.60,121.67,,,,,
2015/11/9,17730.48,1087.90,123.20,,,,,
2015/11/10,17758.21,1088.20,123.08,,,,,
2015/11/11,17702.22,1084.70,123.08,,,,,
2015/11/12,17448.07,1080.80,122.76,,,,,
2015/11/13,17245.24,1080.80,122.56,,,,,
2015/11/16,17483.01,1083.70,122.36,,,,,
2015/11/17,17489.50,1068.70,123.27,,,,,
2015/11/18,17737.16,1068.80,123.45,,,,,
2015/11/19,17732.75,1078.00,123.53,,,,,
2015/11/20,17823.81,1076.40,122.91,,,,,
2015/11/23,17792.68,1066.80,122.92,,,,,
2015/11/24,17812.19,1074.30,122.92,,,,,
2015/11/25,17813.39,1070.50,122.50,,,,,
2015/11/27,17813.39,1056.20,122.63,,,,,
2015/11/30,17719.92,1065.80,122.83,,,,,
2015/12/1,17888.35,1063.80,123.21,,,,,
2015/12/2,17729.68,1054.20,122.92,,,,,
2015/12/3,17477.67,1061.70,123.23,,,,,
2015/12/4,17847.63,1084.50,122.65,,,,,
2015/12/7,17730.51,1076.40,123.19,,,,,
2015/12/8,17568.00,1076.30,123.28,,,,,
2015/12/9,17492.30,1077.60,122.91,,,,,
2015/12/10,17574.75,1073.10,121.70,,,,,
2015/12/11,17265.21,1076.90,121.71,,,,,
2015/12/14,17368.50,1064.70,120.89,,,,,
2015/12/15,17524.91,1062.90,121.09,,,,,
2015/12/16,17749.09,1078.00,121.68,,,,,
2015/12/17,17495.84,1050.80,122.46,,,,,
2015/12/18,17128.55,1066.20,122.45,,,,,
2015/12/21,17251.62,1081.90,121.30,,,,,
2015/12/22,17417.27,1074.80,121.21,,,,,
2015/12/23,17602.61,1069.40,121.03,,,,,
2015/12/24,17552.17,1077.20,120.93,,,,,
2015/12/28,17528.27,1070.50,120.23,,,,,
2015/12/29,17720.98,1077.50,120.35,,,,,
2015/12/30,17603.87,1060.10,120.53,,,,,
2015/12/31,17425.03,1060.30,120.45,,,,,
2016/1/4,17148.94,1075.10,120.31,,,,,
2016/1/5,17158.66,1078.40,119.47,,,,,
2016/1/6,16906.51,1091.90,119.10,,,,,
2016/1/7,16514.10,1107.70,118.61,,,,,
2016/1/8,16346.45,1097.80,117.54,,,,,
2016/1/11,16398.57,1096.50,117.08,,,,,
2016/1/12,16516.22,1085.60,117.65,,,,,
2016/1/13,16151.41,1087.50,117.83,,,,,
2016/1/14,16379.05,1073.90,117.43,,,,,
2016/1/15,15988.08,1091.50,118.20,,,,,
2016/1/19,16016.02,1089.90,117.38,,,,,
2016/1/20,15766.74,1107.10,117.57,,,,,
2016/1/21,15882.68,1099.10,117.13,,,,,
2016/1/22,16093.51,1097.20,117.92,,,,,
2016/1/25,15885.22,1106.20,118.57,,,,,
2016/1/26,16167.23,1121.70,118.23,,,,,
2016/1/27,15944.46,1116.10,118.38,,,,,
2016/1/28,16069.64,1115.60,118.47,,,,,
2016/1/29,16466.30,1116.40,118.93,,,,,
2016/2/1,16449.18,1127.90,121.34,,,,,
2016/2/2,16153.54,1127.30,120.84,,,,,
2016/2/3,16336.66,1141.30,119.86,,,,,
2016/2/4,16416.58,1157.60,118.12,,,,,
2016/2/5,16204.97,1157.80,116.87,,,,,
2016/2/8,16027.05,1197.90,116.95,,,,,
2016/2/9,16014.38,1198.70,115.67,,,,,
2016/2/10,15914.74,1194.70,115.19,,,,,
2016/2/11,15660.18,1247.90,113.25,,,,,
2016/2/12,15973.84,1239.10,112.50,,,,,
2016/2/16,16196.41,1207.90,114.32,,,,,
2016/2/17,16453.83,1211.10,114.08,,,,,
2016/2/18,16413.43,1226.10,114.28,,,,,
2016/2/19,16391.99,1230.40,113.25,,,,,
2016/2/22,16620.66,1209.50,112.49,,,,,
2016/2/23,16431.78,1222.30,112.97,,,,,
2016/2/24,16484.99,1238.70,111.88,,,,,
2016/2/25,16697.29,1238.20,112.10,,,,,
2016/2/26,16639.97,1219.80,113.12,,,,,
2016/2/29,16516.50,1233.90,113.66,,,,,
2016/3/1,16865.08,1230.30,112.43,,,,,
2016/3/2,16899.32,1241.10,113.93,,,,,
2016/3/3,16943.90,1257.40,113.47,,,,,
2016/3/4,17006.77,1269.90,113.67,,,,,
2016/3/7,17073.95,1263.20,113.80,,,,,
2016/3/8,16964.10,1262.10,113.45,,,,,
2016/3/9,17000.36,1256.60,112.66,,,,,
2016/3/10,16995.13,1272.00,113.25,,,,,
2016/3/11,17213.31,1258.70,112.86,,,,,
2016/3/14,17229.13,1244.40,113.78,,,,,
2016/3/15,17251.53,1230.40,113.83,,,,,
2016/3/16,17325.76,1229.30,113.11,,,,,
2016/3/17,17481.49,1264.50,112.75,,,,,
2016/3/18,17602.30,1253.80,111.35,,,,,
2016/3/21,17623.87,1243.80,111.45,,,,,
2016/3/22,17582.57,1248.20,112.14,,,,,
2016/3/23,17502.59,1223.70,112.25,,,,,
2016/3/24,17515.73,1221.40,112.40,,,,,
2016/3/28,17535.39,1219.90,113.45,,,,,
2016/3/29,17633.11,1235.60,113.36,,,,,
2016/3/30,17716.66,1226.90,112.68,,,,,
2016/3/31,17685.09,1234.20,112.37,,,,,
2016/4/1,17792.75,1222.20,112.48,,,,,
2016/4/4,17737.00,1218.00,111.72,,,,,
2016/4/5,17603.32,1228.40,111.25,,,,,
2016/4/6,17716.05,1222.50,110.38,,,,,
2016/4/7,17541.96,1236.20,109.70,,,,,
2016/4/8,17576.96,1242.50,108.43,,,,,
2016/4/11,17556.41,1256.70,108.31,,,,,
2016/4/12,17721.25,1259.40,107.93,,,,,
2016/4/13,17908.28,1246.80,108.64,,,,,
2016/4/14,17926.43,1225.00,109.42,,,,,
2016/4/15,17897.46,1233.10,109.32,,,,,
2016/4/18,18004.16,1233.60,108.02,,,,,
2016/4/19,18053.60,1253.00,109.07,,,,,
2016/4/20,18096.27,1253.20,109.24,,,,,
2016/4/21,17982.52,1249.00,109.84,,,,,
2016/4/22,18003.75,1228.70,109.44,,,,,
2016/4/25,17977.24,1238.90,111.44,,,,,
2016/4/26,17990.32,1242.20,111.14,,,,,
2016/4/27,18041.55,1249.20,111.23,,,,,
2016/4/28,17830.76,1265.50,111.52,,,,,
2016/4/29,17773.64,1289.20,108.08,,,,,
2016/5/2,17891.16,1294.70,106.45,,,,,
2016/5/3,17750.91,1290.70,106.40,,,,,
2016/5/4,17651.26,1273.30,106.68,,,,,
2016/5/5,17660.71,1271.40,106.92,,,,,
2016/5/6,17740.63,1292.90,107.28,,,,,
2016/5/9,17705.91,1265.60,107.36,,,,,
2016/5/10,17928.35,1263.90,108.33,,,,,
2016/5/11,17711.12,1274.60,109.19,,,,,
2016/5/12,17720.50,1270.30,108.42,,,,,
2016/5/13,17535.32,1271.90,109.10,,,,,
2016/5/16,17710.71,1273.40,108.66,,,,,
2016/5/17,17529.98,1276.20,109.08,,,,,
2016/5/18,17526.62,1273.70,108.95,,,,,
2016/5/19,17435.40,1254.20,110.14,,,,,
2016/5/20,17500.94,1252.40,109.88,,,,,
2016/5/23,17492.93,1251.10,110.05,,,,,
2016/5/24,17706.05,1228.90,109.37,,,,,
2016/5/25,17851.51,1223.50,110.17,,,,,
2016/5/26,17828.29,1220.10,110.11,,,,,
2016/5/27,17873.22,1213.80,109.71,,,,,
2016/5/31,17787.20,1214.80,110.84,,,,,
2016/6/1,17789.67,1211.90,110.67,,,,,
2016/6/2,17838.56,1209.80,109.48,,,,,
2016/6/3,17807.06,1240.10,108.86,,,,,
2016/6/6,17920.33,1244.60,106.72,,,,,
2016/6/7,17938.28,1244.40,107.44,,,,,
2016/6/8,18005.05,1259.80,107.25,,,,,
2016/6/9,17985.19,1270.20,106.78,,,,,
2016/6/10,17865.34,1273.40,107.09,,,,,
2016/6/13,17732.48,1284.40,106.50,,,,,
2016/6/14,17674.82,1285.60,106.23,,,,,
2016/6/15,17640.17,1285.80,106.09,,,,,
2016/6/16,17733.10,1296.10,105.85,,,,,
2016/6/17,17675.16,1292.50,104.74,,,,,
2016/6/20,17804.87,1290.00,104.65,,,,,
2016/6/21,17829.73,1270.50,103.82,,,,,
2016/6/22,17780.83,1268.00,104.67,,,,,
2016/6/23,18011.07,1261.20,104.65,,,,,
2016/6/24,17400.75,1320.00,104.90,,,,,
2016/6/27,17140.24,1322.50,102.13,,,,,
2016/6/28,17409.72,1315.30,101.81,,,,,
2016/6/29,17694.68,1323.90,102.70,,,,,
2016/6/30,17929.99,1318.40,102.78,,,,,
2016/7/1,17949.37,1336.70,103.07,,,,,
2016/7/5,17840.62,1356.40,102.52,,,,,
2016/7/6,17918.62,1364.90,101.14,,,,,
2016/7/7,17895.88,1360.10,101.15,,,,,
2016/7/8,18146.74,1356.60,100.79,,,,,
2016/7/11,18226.93,1355.00,100.69,,,,,
2016/7/12,18347.67,1334.10,102.52,,,,,
2016/7/13,18372.12,1342.40,104.76,,,,,
2016/7/14,18506.41,1331.30,104.08,,,,,
2016/7/15,18516.55,1326.50,105.19,,,,,
2016/7/18,18533.05,1328.40,105.46,,,,,
2016/7/19,18559.01,1331.50,106.15,,,,,
2016/7/20,18595.03,1318.80,106.14,,,,,
2016/7/21,18517.23,1330.50,107.20,,,,,
2016/7/22,18570.85,1323.10,105.81,,,,,
2016/7/25,18493.06,1319.30,106.33,,,,,
2016/7/26,18473.75,1320.70,105.58,,,,,
2016/7/27,18472.17,1326.60,104.85,,,,,
2016/7/28,18456.35,1332.30,104.95,,,,,
2016/7/29,18432.24,1349.00,104.75,,,,,
2016/8/1,18404.51,1351.40,102.33,,,,,
2016/8/2,18313.77,1364.40,102.36,,,,,
2016/8/3,18355.00,1356.10,101.07,,,,,
2016/8/4,18352.05,1358.80,101.34,,,,,
2016/8/5,18543.53,1336.40,101.20,,,,,
2016/8/8,18529.29,1333.40,102.14,,,,,
2016/8/9,18533.05,1339.00,102.29,,,,,
2016/8/10,18495.66,1344.30,101.92,,,,,
2016/8/11,18613.52,1342.50,101.13,,,,,
2016/8/12,18576.47,1335.80,101.81,,,,,
2016/8/15,18636.05,1340.30,101.28,,,,,
2016/8/16,18552.02,1350.50,101.24,,,,,
2016/8/17,18573.94,1342.70,100.20,,,,,
2016/8/18,18597.70,1351.20,99.91,,,,,
2016/8/19,18552.57,1340.40,100.11,,,,,
2016/8/22,18529.42,1337.70,100.55,,,,,
2016/8/23,18547.30,1340.60,100.25,,,,,
2016/8/24,18481.48,1324.40,100.31,,,,,
2016/8/25,18448.41,1320.10,100.55,,,,,
2016/8/26,18395.40,1321.50,100.56,,,,,
2016/8/29,18502.99,1322.90,101.92,,,,,
2016/8/30,18454.30,1311.70,101.81,,,,,
2016/8/31,18400.88,1306.90,102.87,,,,,
2016/9/1,18419.30,1312.20,103.30,,,,,
2016/9/2,18491.96,1322.10,103.26,,,,,
2016/9/6,18538.12,1349.40,103.51,,,,,
2016/9/7,18526.14,1344.30,101.53,,,,,
2016/9/8,18479.91,1336.80,101.83,,,,,
2016/9/9,18085.45,1330.10,102.31,,,,,
2016/9/12,18325.07,1321.00,102.44,,,,,
2016/9/13,18066.75,1319.00,101.75,,,,,
2016/9/14,18034.77,1321.50,102.50,,,,,
2016/9/15,18212.48,1313.50,102.55,,,,,
2016/9/16,18123.80,1305.80,102.01,,,,,
2016/9/19,18120.17,1313.50,102.31,,,,,
2016/9/20,18129.96,1313.70,101.85,,,,,
2016/9/21,18293.70,1326.90,101.55,,,,,
2016/9/22,18392.46,1340.40,100.39,,,,,
2016/9/23,18261.45,1337.20,100.83,,,,,
2016/9/26,18094.83,1339.70,100.89,,,,,
2016/9/27,18228.30,1325.90,100.36,,,,,
2016/9/28,18339.24,1319.40,100.47,,,,,
2016/9/29,18143.45,1321.70,100.93,,,,,
2016/9/30,18308.15,1313.30,101.20,,,,,
2016/10/3,18253.85,1309.00,101.56,,,,,
2016/10/4,18168.45,1266.30,101.82,,,,,
2016/10/5,18281.03,1265.20,102.88,,,,,
2016/10/6,18268.50,1249.80,103.46,,,,,
2016/10/7,18240.49,1248.90,103.76,,,,,
2016/10/11,18128.66,1253.00,103.70,,,,,
2016/10/12,18144.20,1251.10,103.34,,,,,
2016/10/13,18098.94,1255.00,104.30,,,,,
2016/10/14,18138.38,1253.10,103.72,,,,,
2016/10/17,18086.40,1254.40,104.04,,,,,
2016/10/18,18161.94,1260.80,103.85,,,,,
2016/10/19,18202.62,1267.90,103.86,,,,,
2016/10/20,18162.35,1265.60,103.39,,,,,
2016/10/21,18145.71,1265.90,104.11,,,,,
2016/10/24,18223.03,1262.00,103.92,,,,,
2016/10/25,18169.27,1271.90,104.32,,,,,
2016/10/26,18199.33,1264.80,104.15,,,,,
2016/10/27,18169.68,1267.90,104.56,,,,,
2016/10/28,18161.19,1275.50,105.21,,,,,
2016/10/31,18142.42,1271.50,104.57,,,,,
2016/11/1,18037.10,1286.40,104.82,,,,,
2016/11/2,17959.64,1306.80,104.09,,,,,
2016/11/3,17930.67,1302.10,103.38,,,,,
2016/11/4,17888.28,1303.30,103.05,,,,,
2016/11/7,18259.60,1278.30,104.20,,,,,
2016/11/8,18332.74,1273.40,104.44,,,,,
2016/11/9,18589.69,1272.60,105.03,,,,,
2016/11/10,18807.88,1265.50,105.85,,,,,
2016/11/14,18868.69,1221.20,106.87,,,,,
2016/11/15,18923.06,1224.00,108.20,,,,,
2016/11/16,18868.14,1223.40,109.04,,,,,
2016/11/17,18903.82,1216.50,108.79,,,,,
2016/11/18,18867.93,1208.50,110.26,,,,,
2016/11/21,18956.69,1209.60,110.97,,,,,
2016/11/22,19023.87,1211.00,110.65,,,,,
2016/11/23,19083.18,1189.10,111.01,,,,,
2016/11/25,19152.14,1178.20,113.29,,,,,
2016/11/28,19097.90,1190.60,112.65,,,,,
2016/11/29,19121.60,1187.90,111.69,,,,,
2016/11/30,19123.58,1170.80,112.47,,,,,
2016/12/1,19191.93,1166.90,114.69,,,,,
2016/12/2,19170.42,1175.10,113.91,,,,,
2016/12/5,19216.24,1174.00,113.50,,,,,
2016/12/6,19251.78,1167.60,113.86,,,,,
2016/12/7,19549.62,1175.00,114.05,,,,,
2016/12/8,19614.81,1169.80,113.71,,,,,
2016/12/9,19756.85,1159.40,114.07,,,,,
2016/12/12,19796.43,1163.50,115.41,,,,,
2016/12/13,19911.21,1156.70,115.00,,,,,
2016/12/14,19792.53,1161.30,115.22,,,,,
2016/12/15,19852.24,1127.80,117.21,,,,,
2016/12/16,19843.41,1135.30,118.24,,,,,
2016/12/19,19883.06,1140.50,117.79,,,,,
2016/12/20,19974.62,1131.50,117.04,,,,,
